pmid	title_e	journal
34670040	Effectiveness of the mRNA-1273 Vaccine during a SARS-CoV-2 Delta Outbreak in a Prison.	N Engl J Med
34670038	BNT162b2 and ChAdOx1 nCoV-19 Vaccine Effectiveness against Death from the Delta Variant.	N Engl J Med
34670036	Effectiveness of BNT162b2 Vaccine against Delta Variant in Adolescents.	N Engl J Med
34670021	Incidental findings in UK healthy volunteers screened for a COVID-19 vaccine trial.	Clin Transl Sci
34669919	Humoral and cellular responses after COVID-19 vaccination in anti-CD20 treated lymphoma patients.	Blood
34669591	The Impact of COVID-19 on Iraqi Community: a descriptive study based on data reported from the Ministry of Health in Iraq.	J Infect Dev Ctries
34669468	Mechanism of a COVID-19 nanoparticle vaccine candidate that elicits a broadly neutralizing antibody response to SARS-CoV-2 variants.	Sci Adv
34669457	Viral culture confirmed SARS-CoV-2 subgenomic RNA value as a good surrogate marker of infectivity.	J Clin Microbiol
34669432	mRNA Vaccines in the COVID-19 Pandemic and Beyond.	Annu Rev Med
34669219	Second dose of COVID-19 vaccination in immediate reactions to the first BNT162b2.	Pediatr Allergy Immunol
34669144	SARS-CoV-2 Vaccine Induced Atypical Immune Responses in Antibody Defects: Everybody Does their Best.	J Clin Immunol
34669002	Association and pharmacological synergism of the triple drug therapy baricitinib/remdesivir/rhACE2 for the management of COVID-19 infection.	Naunyn Schmiedebergs Arch Pharmacol
34669001	Would carvacrol be a supporting treatment option effective in minimizing the deleterious effects of COVID-19?	Naunyn Schmiedebergs Arch Pharmacol
34668949	Quantifying and Benchmarking Disparities in COVID-19 Vaccination Rates by Race and Ethnicity.	JAMA Netw Open
34668842	Product review on MAbs (alemtuzumab and ocrelizumab) for the treatment of multiple sclerosis.	Hum Vaccin Immunother
34668835	Spanish Society of Hematology and Hemotherapy expert consensus opinion for SARS-CoV-2 vaccination in onco-hematological patients.	Leuk Lymphoma
34668780	SARS-CoV-2 causes lung infection without severe disease in human ACE2 knock-in mice.	J Virol
34668736	Multisite Clinical Validation of Isothermal Amplification-Based SARS-CoV-2 Detection Assays Using Different Sampling Strategies.	Microbiol Spectr
34668728	SARS-CoV-2 Antibody Binding and Neutralization in Dried Blood Spot Eluates and Paired Plasma.	Microbiol Spectr
34668716	Developing Biodegradable Lipid Nanoparticles for Intracellular mRNA Delivery and Genome Editing.	Acc Chem Res
34668687	The very low risk of myocarditis and pericarditis after mRNA COVID-19 vaccination should not discourage vaccination.	Swiss Med Wkly
34668675	Covishield India: demystifying myths through an early multicenter study.	Am J Manag Care
34668445	FDA Full Approval for COVID-19 Vaccine Increases the Call for Mandates.	Workplace Health Saf
34668322	Clinical manifestations of COVID-19 differ by age and obesity status.	Influenza Other Respir Viruses
34668274	Neurological autoimmune diseases following vaccinations against SARS-CoV-2: a case series.	Eur J Neurol
34668010	Therapeutic Emergency Use Authorizations (EUAs) During Pandemics: Double-Edged Swords.	Clin Infect Dis
34667973	Regional drug information center disseminates educational materials related to the COVID-19 pandemic.	Explor Res Clin Soc Pharm
34667940	A UK Survey Examining the Experience of Adults With Mastocytosis Receiving COVID-19 Vaccination.	Hemasphere
34667921	Prevalence of anti-platelet factor 4/polyanionic antibodies after COVID-19 vaccination with ChAdOx1 nCoV-19 and CoronaVac in Thais.	Res Pract Thromb Haemost
34667682	COVID-19 and Seasonal Influenza: No Room for Two.	Cureus
34667668	High COVID-19 Vaccine Hesitancy Among Healthcare Workers: Should Such a Trend Require Closer Attention by Policymakers?	Cureus
34667612	Erythema Multiforme Major following SARS-CoV-2 vaccine.	Clin Case Rep
34667600	Adenoviral vector-based platforms for developing effective vaccines to combat respiratory viral infections.	Clin Transl Immunology
34667594	COVID-19 BBIBP-CorV vaccine and transient heart block - A phenomenon by chance or a possible correlation - A case report.	Ann Med Surg (Lond)
34667593	Comparison of severity of immunized versus non-immunized COVID-19 patients admitted to ICU: A prospective observational study.	Ann Med Surg (Lond)
34667486	Rare case of contralateral supraclavicular lymphadenopathy after COVID-19 vaccination: Computed tomography and ultrasonography findings.	Radiol Case Rep
34667427	COVID-19: State of the Vaccination.	Drugs Ther Perspect
34667331	Radiation Inactivation of Coronavirus Infection Pathogen by the Example of Transmissible Gastroenteritis Virus.	Biophysics (Oxf)
34667321	Reflections on SARS-CoV-2 new strain contagiousness and its prevention with mRNA vaccines.	Gac Med Mex
34667284	COVID-19 vaccination in patients with immunity-mediated kidney disease.	Nat Rev Nephrol
34667083	B and T Cell Responses after a Third Dose of SARS-CoV-2 Vaccine in Kidney Transplant Recipients.	J Am Soc Nephrol
34666989	Vaccine nationalism and internationalism: perspectives of COVID-19 vaccine trial participants in the United Kingdom.	BMJ Glob Health
34666959	How Can We Best Use COVID-19 Vaccines in Adolescents? A Perspective From the United States.	J Adolesc Health
34666957	Parent and Peer Norms are Unique Correlates of COVID-19 Vaccine Intentions in a Diverse Sample of U.S. Adolescents.	J Adolesc Health
34666953	COVID-19 Vaccine Sentiments Among African American or Black Adolescents in Rural Alabama.	J Adolesc Health
34666903	Worsening of immune thrombocytopenic purpura in SARS-CoV-2 vaccinated patients.	Med Clin (Barc)
34666900	Commercialized kits to assess T-cell responses against SARS-CoV-2 S peptides. A pilot study in health care workers.	Med Clin (Barc)
34666683	Humoral and cellular response to SARS-CoV-2 BNT162b2 mRNA vaccine in hemodialysis patients.	BMC Immunol
34666653	[Factors Affecting Side Effects, Seroconversion Rates and Antibody Response After Inactivated SARS-CoV-2 Vaccination in Healthcare Workers].	Mikrobiyol Bul
34666622	Antibody response elicited by a third boost dose of inactivated SARS-CoV-2 vaccine can neutralize SARS-CoV-2 variants of concern.	Emerg Microbes Infect
34666567	The nano-based theranostics for respiratory complications of COVID-19.	Drug Dev Ind Pharm
34666378	"Countering COVID-19 Vaccine Hesitancy in Pregnancy: the ""4 Cs""."	Am J Perinatol
34666335	Features of Pathobiology and Clinical Translation of Approved Treatments for Coronavirus Disease 2019.	Intervirology
34666242	Sociodemographic and clinical factors associated with depression, anxiety, and general mental health in people with multiple sclerosis during the COVID-19 pandemic.	Mult Scler Relat Disord
34666226	Discordant humoral and T cell immune responses to SARS-CoV-2 vaccination in people with multiple sclerosis on anti-CD20 therapy.	EBioMedicine
34666164	Transient increase in plasma HIV RNA after COVID-19 vaccination with mRNA-1272.	Int J Infect Dis
34665927	Vaccine and vaccination as a part of human life: In view of COVID-19.	Biotechnol J
34665829	Increasing Black, Indigenous and People of Color participation in clinical trials through community engagement and recruitment goal establishment.	PLoS One
34665783	Airway antibodies emerge according to COVID-19 severity and wane rapidly but reappear after SARS-CoV-2 vaccination.	JCI Insight
34665761	Factors Driving the Popularity and Virality of COVID-19 Vaccine Discourse on Twitter: Text Mining and Data Visualization Study.	JMIR Public Health Surveill
34665760	Content and Dynamics of Websites Shared Over Vaccine-Related Tweets in COVID-19 Conversations: Computational Analysis.	J Med Internet Res
34665619	Design of SARS-CoV-2 PLpro Inhibitors for COVID-19 Antiviral Therapy Leveraging Binding Cooperativity.	J Med Chem
34665535	[The social demographic aspects of vaccination of population of Russia in the context of COVID-19 pandemic].	Probl Sotsialnoi Gig Zdravookhranenniiai Istor Med
34665505	Cerebral venous sinus thrombosis associated with COVID-19 vaccine-induced thrombocytopenia: Improvement in mortality rate over time.	Eur J Neurol
34665097	"Pandemic ""Disability Cons""."	J Law Med Ethics
34665094	Legal Challenges Underlying COVID-19 Vaccinations.	J Law Med Ethics
34664972	COVID-19 mRNA vaccines drive differential antibody Fc-functional profiles in pregnant, lactating, and nonpregnant women.	Sci Transl Med
34664806	Letter to the Editor: Ischemic Stroke of the Corpus Callosum after SARS-CoV-2 Vaccination.	J Korean Med Sci
34664804	Myocarditis-induced Sudden Death after BNT162b2 mRNA COVID-19 Vaccination in Korea: Case Report Focusing on Histopathological Findings.	J Korean Med Sci
34664631	Impact of immunosuppressive treatment on the immunogenicity of mRNA Covid-19 vaccine in vulnerable patients with giant cell arteritis.	Rheumatology (Oxford)
34664616	Systemic autoimmune myopathies: A prospective phase 4 controlled trial of an inactivated virus vaccine against SARS-CoV-2.	Rheumatology (Oxford)
34664360	COVID-19 vaccinations for patients with cancer: many remain unvaccinated despite having priority in the vaccine rollout.	Intern Med J
34664358	Experience of Covid 19 vaccination in patients with bleeding disorders.	Haemophilia
34664303	Vaccine-induced immune thrombosis and thrombocytopenia syndrome following adenovirus-vectored severe acute respiratory syndrome coronavirus 2 vaccination: a novel hypothesis regarding mechanisms and implications for future vaccine development.	Immunol Cell Biol
34664267	Serological response following BNT162b2 anti-SARS-CoV-2 mRNA vaccination in haematopoietic stem cell transplantation patients.	Br J Haematol
34664186	Employment Loss in Informal Settlements during the Covid-19 Pandemic: Evidence from Chile.	J Urban Health
34664041	"Response to correspondence on ""Extreme heat at outdoor COVID-19 vaccination sites""."	J Clim Chang Health
34664040	Punt Politics as Failure of Health System Stewardship: Evidence from the COVID-19 Pandemic Response in Brazil and Mexico.	Lancet Reg Health Am
34664033	COVID-19 risk of infection and vaccination during Ramadan fasting: knowledge and attitudes of Bangladeshi general population.	Heliyon
34664014	iBlock: An Intelligent Decentralised Blockchain-based Pandemic Detection and Assisting System.	J Signal Process Syst
34664008	Modeling and control of epidemics through testing policies.	Annu Rev Control
34664004	Delayed reaction towards emerging COVID-19 variants of concern: Does history repeat itself?	Transp Res Part A Policy Pract
34663971	Lessons from vaccine-induced immune thrombotic thrombocytopenia.	Nat Rev Immunol
34663907	Comorbidity-associated glutamine deficiency is a predisposition to severe COVID-19.	Cell Death Differ
34663881	Visible blue light inhibits infection and replication of SARS-CoV-2 at doses that are well-tolerated by human respiratory tissue.	Sci Rep
34663719	Interim statement on covid-19 vaccine booster doses.	Neurosciences (Riyadh)
34663612	Erytheme au site d'une cicatrice du vaccin bacille de Calmette-Guerin apres l'obtention d'une dose du vaccin a ARN messager contre le SRAS-CoV-2.	CMAJ
34663573	Covid-19: Valneva's vaccine produces stronger immune response than AstraZeneca's, company reports.	BMJ
34663563	COVID-19 vaccination hesitancy among Americans with disabilities aged 18-65: An exploratory analysis.	Disabil Health J
34663560	Reply to the letter entitled: Re: The first report on Covid-19 vaccine refusal by patients with cancer in Italy: Early data from a single-institute survey.	Eur J Cancer
34663531	American perspectives on COVID-19 vaccination hesitancy and refusal: Time for a new approach?	J Crit Care
34663505	Drive through COVID19 vaccination for developmentally disabled persons.	Vaccine
34663457	Roll-out of vaccination against COVID-19 pandemic.	Infect Dis Poverty
34663326	Effects of BNT162b2 mRNA vaccine on COVID-19 infection and hospitalisation amongst older people: matched case control study for England.	BMC Med
34663129	Antibody Response to SARS-CoV-2: A Cohort Study in Qatar's Primary Care Settings.	J Prim Care Community Health
34662884	The COVID-19 Pandemic: A Health Crisis Managed or a Panic Response with Disastrous Future Consequences?	Med Princ Pract
34662882	The 1918 Influenza Pandemic: Back to the Future?	Kidney Blood Press Res
34662759	Conspiratorial thinking, selective exposure to conservative media, and response to COVID-19 in the US.	Soc Sci Med
34662744	Prevalence of unwillingness and uncertainty to vaccinate against COVID-19 in older people: A systematic review and meta-analysis.	Ageing Res Rev
34662671	Ultrasonic particles: An approach for targeted gene delivery.	Adv Drug Deliv Rev
34662466	Erythema nodosum following the first dose of ChAdOx1-S nCoV-19 vaccine.	J Eur Acad Dermatol Venereol
34662390	Effectiveness of the BNT162b2mRNA Covid-19 Vaccine in Patients with Hematological Neoplasms.	Blood
34662291	Mild Adverse Events of Sputnik V Vaccine in Russia: Social Media Content Analysis of Telegram via Deep Learning.	J Med Internet Res
34662287	Research on the Epidemiology of SARS-CoV-2 in Essential Response Personnel (RECOVER): Protocol for a Multisite Longitudinal Cohort Study.	JMIR Res Protoc
34662254	Presumed Recurrent MEWDS following Covid-19 Vaccination.	Ocul Immunol Inflamm
34662153	Asymptomatic SARS-CoV-2 Vaccine Breakthrough Infections in Health Care Workers Identified Through Routine Universal Surveillance Testing.	Ann Intern Med
34662075	Evaluating And Referring Patients For Outpatient Monoclonal Antibody Therapy For Coronavirus (COVID-19) In The Emergency Department	StatPearls
34662052	Providing Access To Monoclonal Antibody Treatment Of Coronavirus (COVID-19) Patients In Rural And Underserved Areas	StatPearls
